batch_column,batch_level_count,cell_count,control_cells_in_dataset,dataset_id,failures,is_control,perturbation_id,status,warnings
batch,46,141,10691,replogle,,False,U2AF1,pass,
batch,40,107,10691,replogle,,False,U2AF2,pass,
batch,48,290,10691,replogle,,False,U2SURP,pass,
batch,48,287,10691,replogle,,False,UBA1,pass,
batch,47,172,10691,replogle,,False,UBA2,pass,
batch,41,95,10691,replogle,,False,UBA3,pass,
batch,42,102,10691,replogle,,False,UBA5,pass,
batch,38,58,10691,replogle,,False,UBA52,pass,
batch,41,104,10691,replogle,,False,UBAP1,pass,
batch,44,107,10691,replogle,,False,UBC,pass,
batch,43,142,10691,replogle,,False,UBE2D3,pass,
batch,48,194,10691,replogle,,False,UBE2H,pass,
batch,37,64,10691,replogle,,False,UBE2I,pass,
batch,48,201,10691,replogle,,False,UBE2L3,pass,
batch,47,177,10691,replogle,,False,UBE2M,pass,
batch,47,174,10691,replogle,,False,UBE2N,pass,
batch,36,64,10691,replogle,,False,UBE2Z,pass,
batch,47,232,10691,replogle,,False,UBL5,pass,
batch,45,152,10691,replogle,,False,UBQLN4,pass,
batch,19,26,10691,replogle,cell count below threshold: 26 < 50,False,UBR4,fail,
batch,26,46,10691,replogle,cell count below threshold: 46 < 50,False,UBR5,fail,
batch,47,202,10691,replogle,,False,UBTF,pass,
batch,48,162,10691,replogle,,False,UFL1,pass,
batch,47,130,10691,replogle,,False,UFM1,pass,
batch,48,178,10691,replogle,,False,UNC45A,pass,
batch,39,83,10691,replogle,,False,UNC50,pass,
batch,42,131,10691,replogle,,False,UPF1,pass,
batch,44,154,10691,replogle,,False,UPF2,pass,
batch,41,76,10691,replogle,,False,UPF3A,pass,
batch,45,101,10691,replogle,,False,UQCC2,pass,
batch,45,96,10691,replogle,,False,UQCRB,pass,
batch,47,316,10691,replogle,,False,UQCRC1,pass,
batch,35,68,10691,replogle,,False,UQCRC2,pass,
batch,40,119,10691,replogle,,False,UQCRFS1,pass,
batch,43,68,10691,replogle,,False,UQCRH,pass,
batch,44,166,10691,replogle,,False,UQCRQ,pass,
batch,23,33,10691,replogle,cell count below threshold: 33 < 50,False,URB1,fail,
batch,46,198,10691,replogle,,False,URB2,pass,
batch,39,82,10691,replogle,,False,URI1,pass,
batch,43,123,10691,replogle,,False,URM1,pass,
batch,48,201,10691,replogle,,False,UROD,pass,
batch,48,185,10691,replogle,,False,USF2,pass,
batch,37,92,10691,replogle,,False,USP10,pass,
batch,36,65,10691,replogle,,False,USP19,pass,
batch,45,174,10691,replogle,,False,USP36,pass,
batch,39,77,10691,replogle,,False,USP37,pass,
batch,47,220,10691,replogle,,False,USP39,pass,
batch,48,199,10691,replogle,,False,USP5,pass,
batch,48,276,10691,replogle,,False,USP7,pass,
batch,39,74,10691,replogle,,False,USP8,pass,
batch,43,112,10691,replogle,,False,USP9X,pass,
batch,42,100,10691,replogle,,False,USPL1,pass,
batch,46,152,10691,replogle,,False,UTP15,pass,
batch,40,77,10691,replogle,,False,UTP18,pass,
batch,42,105,10691,replogle,,False,UTP20,pass,
batch,47,163,10691,replogle,,False,UTP23,pass,
batch,20,27,10691,replogle,cell count below threshold: 27 < 50,False,UTP3,fail,
batch,38,69,10691,replogle,,False,UTP6,pass,
batch,43,124,10691,replogle,,False,UXS1,pass,
batch,46,215,10691,replogle,,False,UXT,pass,
batch,48,220,10691,replogle,,False,VARS,pass,
batch,45,126,10691,replogle,,False,VARS2,pass,
batch,45,116,10691,replogle,,False,VBP1,pass,
batch,47,239,10691,replogle,,False,VCP,pass,
batch,47,204,10691,replogle,,False,VEZT,pass,
batch,47,162,10691,replogle,,False,VHL,pass,
batch,42,106,10691,replogle,,False,VMP1,pass,
batch,43,140,10691,replogle,,False,VPS13D,pass,
batch,43,157,10691,replogle,,False,VPS18,pass,
batch,38,84,10691,replogle,,False,VPS25,pass,
batch,36,59,10691,replogle,,False,VPS28,pass,
batch,47,165,10691,replogle,,False,VPS29,pass,
batch,47,182,10691,replogle,,False,VPS33A,pass,
batch,26,43,10691,replogle,cell count below threshold: 43 < 50,False,VPS35,fail,
batch,38,75,10691,replogle,,False,VPS37A,pass,
batch,46,177,10691,replogle,,False,VPS37C,pass,
batch,48,332,10691,replogle,,False,VPS41,pass,
batch,41,101,10691,replogle,,False,VPS51,pass,
batch,48,321,10691,replogle,,False,VPS54,pass,
batch,42,98,10691,replogle,,False,VPS72,pass,
batch,48,162,10691,replogle,,False,WAC,pass,
batch,38,76,10691,replogle,,False,WARS,pass,
batch,40,99,10691,replogle,,False,WBP1,pass,
batch,48,312,10691,replogle,,False,WBP11,pass,
batch,46,199,10691,replogle,,False,WBP1L,pass,
batch,48,182,10691,replogle,,False,WDHD1,pass,
batch,41,102,10691,replogle,,False,WDR1,pass,
batch,48,213,10691,replogle,,False,WDR12,pass,
batch,43,105,10691,replogle,,False,WDR18,pass,
batch,40,82,10691,replogle,,False,WDR24,pass,
batch,48,159,10691,replogle,,False,WDR25,pass,
batch,46,226,10691,replogle,,False,WDR26,pass,
batch,48,365,10691,replogle,,False,WDR3,pass,
batch,42,103,10691,replogle,,False,WDR33,pass,
batch,48,285,10691,replogle,,False,WDR36,pass,
batch,48,347,10691,replogle,,False,WDR4,pass,
batch,42,86,10691,replogle,,False,WDR43,pass,
batch,36,71,10691,replogle,,False,WDR46,pass,
batch,38,78,10691,replogle,,False,WDR5,pass,
batch,46,208,10691,replogle,,False,WDR54,pass,
batch,45,97,10691,replogle,,False,WDR55,pass,
batch,40,108,10691,replogle,,False,WDR61,pass,
batch,40,103,10691,replogle,,False,WDR7,pass,
batch,21,30,10691,replogle,cell count below threshold: 30 < 50,False,WDR70,fail,
batch,47,178,10691,replogle,,False,WDR74,pass,
batch,46,158,10691,replogle,,False,WDR75,pass,
batch,26,42,10691,replogle,cell count below threshold: 42 < 50,False,WDR77,fail,
batch,41,99,10691,replogle,,False,WDR82,pass,
batch,36,83,10691,replogle,,False,WDR83OS,pass,
batch,32,66,10691,replogle,,False,WDR92,pass,
batch,44,112,10691,replogle,,False,WDTC1,pass,
batch,27,41,10691,replogle,cell count below threshold: 41 < 50,False,WEE1,fail,
batch,43,137,10691,replogle,,False,WNK1,pass,
batch,47,165,10691,replogle,,False,WTAP,pass,
batch,47,153,10691,replogle,,False,XAB2,pass,
batch,46,207,10691,replogle,,False,XPO1,pass,
batch,46,221,10691,replogle,,False,XPO5,pass,
batch,48,254,10691,replogle,,False,XRCC1,pass,
batch,45,157,10691,replogle,,False,XRCC2,pass,
batch,31,53,10691,replogle,,False,XRCC3,pass,
batch,38,88,10691,replogle,,False,XRCC5,pass,
batch,20,28,10691,replogle,cell count below threshold: 28 < 50,False,XRCC6,fail,
batch,9,10,10691,replogle,cell count below threshold: 10 < 50,False,XRN1,fail,
batch,33,66,10691,replogle,,False,XRN2,pass,
batch,47,185,10691,replogle,,False,YARS,pass,
batch,46,190,10691,replogle,,False,YARS2,pass,
batch,37,86,10691,replogle,,False,YBX1,pass,
batch,48,240,10691,replogle,,False,YEATS2,pass,
batch,47,231,10691,replogle,,False,YEATS4,pass,
batch,45,179,10691,replogle,,False,YJEFN3,pass,
batch,32,63,10691,replogle,,False,YKT6,pass,
batch,37,72,10691,replogle,,False,YPEL1,pass,
batch,32,76,10691,replogle,,False,YPEL5,pass,
batch,40,106,10691,replogle,,False,YRDC,pass,
batch,48,237,10691,replogle,,False,YTHDC1,pass,
batch,36,82,10691,replogle,,False,YY1,pass,
batch,48,146,10691,replogle,,False,ZBTB11,pass,
batch,48,160,10691,replogle,,False,ZBTB17,pass,
batch,22,32,10691,replogle,cell count below threshold: 32 < 50,False,ZC3H18,fail,
batch,15,21,10691,replogle,cell count below threshold: 21 < 50,False,ZC3H8,fail,
batch,27,54,10691,replogle,,False,ZCCHC9,pass,
batch,46,146,10691,replogle,,False,ZCRB1,pass,
batch,43,117,10691,replogle,,False,ZFC3H1,pass,
batch,48,151,10691,replogle,,False,ZFP69B,pass,
batch,48,436,10691,replogle,,False,ZMAT2,pass,
batch,41,100,10691,replogle,,False,ZMAT5,pass,
batch,39,95,10691,replogle,,False,ZNF100,pass,
batch,19,23,10691,replogle,cell count below threshold: 23 < 50,False,ZNF131,fail,
batch,42,102,10691,replogle,,False,ZNF133,pass,
batch,48,283,10691,replogle,,False,ZNF207,pass,
batch,40,85,10691,replogle,,False,ZNF236,pass,
batch,35,59,10691,replogle,,False,ZNF24,pass,
batch,44,118,10691,replogle,,False,ZNF253,pass,
batch,48,218,10691,replogle,,False,ZNF284,pass,
batch,45,132,10691,replogle,,False,ZNF317,pass,
batch,46,146,10691,replogle,,False,ZNF335,pass,
batch,42,112,10691,replogle,,False,ZNF407,pass,
batch,48,207,10691,replogle,,False,ZNF468,pass,
batch,45,157,10691,replogle,,False,ZNF492,pass,
batch,43,177,10691,replogle,,False,ZNF506,pass,
batch,42,111,10691,replogle,,False,ZNF559,pass,
batch,48,314,10691,replogle,,False,ZNF574,pass,
batch,43,111,10691,replogle,,False,ZNF658,pass,
batch,42,126,10691,replogle,,False,ZNF674,pass,
batch,38,89,10691,replogle,,False,ZNF676,pass,
batch,48,205,10691,replogle,,False,ZNF687,pass,
batch,48,330,10691,replogle,,False,ZNF718,pass,
batch,38,73,10691,replogle,,False,ZNF720,pass,
batch,47,148,10691,replogle,,False,ZNF763,pass,
batch,13,15,10691,replogle,cell count below threshold: 15 < 50,False,ZNF830,fail,
batch,41,96,10691,replogle,,False,ZNHIT2,pass,
batch,36,72,10691,replogle,,False,ZNHIT3,pass,
batch,42,117,10691,replogle,,False,ZNHIT6,pass,
batch,38,81,10691,replogle,,False,ZNRD1,pass,
batch,23,40,10691,replogle,cell count below threshold: 40 < 50,False,ZRANB2,fail,
batch,43,113,10691,replogle,,False,ZRSR2,pass,
batch,47,200,10691,replogle,,False,ZW10,pass,
batch,22,33,10691,replogle,cell count below threshold: 33 < 50,False,ZWINT,fail,
batch,48,10691,10691,replogle,,True,control,control,
replicate,2,5731,17578,sciplex3,,False,(+)-JQ1,pass,
replicate,2,5009,17578,sciplex3,,False,2-Methoxyestradiol (2-MeOE2),pass,
replicate,2,3864,17578,sciplex3,,False,A-366,pass,
replicate,2,3119,17578,sciplex3,,False,ABT-737,pass,
replicate,2,3758,17578,sciplex3,,False,AC480 (BMS-599626),pass,
replicate,2,4056,17578,sciplex3,,False,AG-14361,pass,
replicate,2,3924,17578,sciplex3,,False,AG-490 (Tyrphostin B42),pass,
replicate,2,4004,17578,sciplex3,,False,AICAR (Acadesine),pass,
replicate,2,3120,17578,sciplex3,,False,AMG-900,pass,
replicate,2,3329,17578,sciplex3,,False,AR-42,pass,
replicate,2,3310,17578,sciplex3,,False,AT9283,pass,
replicate,2,3459,17578,sciplex3,,False,AZ 960,pass,
replicate,2,3251,17578,sciplex3,,False,AZD1480,pass,
replicate,2,4505,17578,sciplex3,,False,Abexinostat (PCI-24781),pass,
replicate,2,3171,17578,sciplex3,,False,Alendronate sodium trihydrate,pass,
replicate,2,3513,17578,sciplex3,,False,Alisertib (MLN8237),pass,
replicate,2,3970,17578,sciplex3,,False,Altretamine,pass,
replicate,2,2089,17578,sciplex3,,False,Alvespimycin (17-DMAG) HCl,pass,
replicate,2,3760,17578,sciplex3,,False,Aminoglutethimide ,pass,
replicate,2,3627,17578,sciplex3,,False,Amisulpride,pass,
replicate,2,4056,17578,sciplex3,,False,Anacardic Acid,pass,
replicate,2,3757,17578,sciplex3,,False,Andarine,pass,
replicate,2,5520,17578,sciplex3,,False,Aurora A Inhibitor I,pass,
replicate,2,3600,17578,sciplex3,,False,Avagacestat (BMS-708163),pass,
replicate,2,5615,17578,sciplex3,,False,Azacitidine ,pass,
replicate,2,3702,17578,sciplex3,,False,BMS-265246,pass,
replicate,2,3224,17578,sciplex3,,False,BMS-536924,pass,
replicate,2,2952,17578,sciplex3,,False,BMS-754807,pass,
replicate,2,5927,17578,sciplex3,,False,BMS-911543,pass,
replicate,2,4130,17578,sciplex3,,False,BRD4770,pass,
replicate,2,3789,17578,sciplex3,,False,Barasertib (AZD1152-HQPA),pass,
replicate,2,4315,17578,sciplex3,,False,"Baricitinib (LY3009104, INCB028050)",pass,
replicate,2,4808,17578,sciplex3,,False,Belinostat (PXD101),pass,
replicate,2,4411,17578,sciplex3,,False,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),pass,
replicate,2,2756,17578,sciplex3,,False,Bosutinib (SKI-606),pass,
replicate,2,4103,17578,sciplex3,,False,Busulfan ,pass,
replicate,2,4237,17578,sciplex3,,False,CEP-33779,pass,
replicate,2,3663,17578,sciplex3,,False,CUDC-101,pass,
replicate,2,2800,17578,sciplex3,,False,CUDC-907,pass,
replicate,2,3508,17578,sciplex3,,False,CYC116,pass,
replicate,2,4066,17578,sciplex3,,False,Capecitabine ,pass,
replicate,2,3592,17578,sciplex3,,False,Carmofur,pass,
replicate,2,3411,17578,sciplex3,,False,Cediranib (AZD2171),pass,
replicate,2,3407,17578,sciplex3,,False,Celecoxib,pass,
replicate,2,4116,17578,sciplex3,,False,"Cerdulatinib (PRT062070, PRT2070)",pass,
replicate,2,3802,17578,sciplex3,,False,Cimetidine ,pass,
replicate,2,4084,17578,sciplex3,,False,Clevudine ,pass,
replicate,2,3841,17578,sciplex3,,False,Costunolide,pass,
replicate,2,3247,17578,sciplex3,,False,Crizotinib (PF-02341066),pass,
replicate,2,4120,17578,sciplex3,,False,Curcumin,pass,
replicate,2,3431,17578,sciplex3,,False,Cyclocytidine HCl,pass,
replicate,2,3609,17578,sciplex3,,False,Dacinostat (LAQ824),pass,
replicate,2,4000,17578,sciplex3,,False,Danusertib (PHA-739358),pass,
replicate,2,4188,17578,sciplex3,,False,Daphnetin,pass,
replicate,2,2927,17578,sciplex3,,False,Dasatinib,pass,
replicate,2,5318,17578,sciplex3,,False,Decitabine,pass,
replicate,2,3471,17578,sciplex3,,False,Disulfiram ,pass,
replicate,2,6203,17578,sciplex3,,False,Divalproex Sodium,pass,
replicate,2,4007,17578,sciplex3,,False,Droxinostat,pass,
replicate,2,5856,17578,sciplex3,,False,EED226,pass,
replicate,2,3478,17578,sciplex3,,False,ENMD-2076,pass,
replicate,2,3296,17578,sciplex3,,False,ENMD-2076 L-(+)-Tartaric acid ,pass,
replicate,2,6257,17578,sciplex3,,False,Ellagic acid,pass,
replicate,2,4168,17578,sciplex3,,False,Entacapone,pass,
replicate,2,3850,17578,sciplex3,,False,Entinostat (MS-275),pass,
replicate,2,3829,17578,sciplex3,,False,Enzastaurin (LY317615),pass,
replicate,2,1426,17578,sciplex3,,False,Epothilone A,pass,
replicate,2,5741,17578,sciplex3,,False,FLLL32,pass,
replicate,2,6002,17578,sciplex3,,False,Fasudil (HA-1077) HCl,pass,
replicate,2,3284,17578,sciplex3,,False,"Fedratinib (SAR302503, TG101348)",pass,
replicate,2,4014,17578,sciplex3,,False,Filgotinib (GLPG0634),pass,
replicate,2,1729,17578,sciplex3,,False,Flavopiridol HCl,pass,
replicate,2,3795,17578,sciplex3,,False,"Fluorouracil (5-Fluoracil, 5-FU)",pass,
replicate,2,3888,17578,sciplex3,,False,Fulvestrant,pass,
replicate,2,5885,17578,sciplex3,,False,G007-LK,pass,
replicate,2,4145,17578,sciplex3,,False,GSK J1,pass,
replicate,2,4172,17578,sciplex3,,False,GSK-LSD1 2HCl,pass,
replicate,2,2937,17578,sciplex3,,False,GSK1070916,pass,
replicate,2,3700,17578,sciplex3,,False,Gandotinib (LY2784544),pass,
replicate,2,3545,17578,sciplex3,,False,Givinostat (ITF2357),pass,
replicate,2,3652,17578,sciplex3,,False,Glesatinib?(MGCD265),pass,
replicate,2,3316,17578,sciplex3,,False,Hesperadin,pass,
replicate,2,3791,17578,sciplex3,,False,INO-1001 (3-Aminobenzamide),pass,
replicate,2,4056,17578,sciplex3,,False,IOX2,pass,
replicate,2,5485,17578,sciplex3,,False,ITSA-1 (ITSA1),pass,
replicate,2,5920,17578,sciplex3,,False,Iniparib (BSI-201),pass,
replicate,2,3318,17578,sciplex3,,False,Ivosidenib (AG-120),pass,
replicate,2,3877,17578,sciplex3,,False,JNJ-26854165 (Serdemetan),pass,
replicate,2,4887,17578,sciplex3,,False,JNJ-7706621,pass,
replicate,2,3525,17578,sciplex3,,False,KW-2449,pass,
replicate,2,3617,17578,sciplex3,,False,Ki16425,pass,
replicate,2,3848,17578,sciplex3,,False,Ki8751,pass,
replicate,2,3360,17578,sciplex3,,False,Lapatinib (GW-572016) Ditosylate,pass,
replicate,2,3459,17578,sciplex3,,False,Lenalidomide (CC-5013),pass,
replicate,2,3512,17578,sciplex3,,False,Linifanib (ABT-869),pass,
replicate,2,3867,17578,sciplex3,,False,Lomustine ,pass,
replicate,2,2458,17578,sciplex3,,False,"Luminespib (AUY-922, NVP-AUY922)",pass,
replicate,2,3589,17578,sciplex3,,False,M344,pass,
replicate,2,6126,17578,sciplex3,,False,MC1568,pass,
replicate,2,4041,17578,sciplex3,,False,MK-0752,pass,
replicate,2,3466,17578,sciplex3,,False,MK-5108 (VX-689),pass,
replicate,2,4001,17578,sciplex3,,False,MLN8054,pass,
replicate,2,3855,17578,sciplex3,,False,Maraviroc,pass,
replicate,2,3803,17578,sciplex3,,False,Meprednisone,pass,
replicate,2,3448,17578,sciplex3,,False,Mercaptopurine (6-MP),pass,
replicate,2,4039,17578,sciplex3,,False,Mesna ,pass,
replicate,2,4595,17578,sciplex3,,False,Mocetinostat (MGCD0103),pass,
replicate,2,3808,17578,sciplex3,,False,Momelotinib (CYT387),pass,
replicate,2,3726,17578,sciplex3,,False,Motesanib Diphosphate (AMG-706),pass,
replicate,2,4029,17578,sciplex3,,False,NVP-BSK805 2HCl,pass,
replicate,2,3332,17578,sciplex3,,False,Navitoclax (ABT-263),pass,
replicate,2,3465,17578,sciplex3,,False,Nilotinib (AMN-107),pass,
replicate,2,3367,17578,sciplex3,,False,Nintedanib (BIBF 1120),pass,
replicate,2,3619,17578,sciplex3,,False,Obatoclax Mesylate (GX15-070),pass,
replicate,2,5660,17578,sciplex3,,False,Ofloxacin,pass,
replicate,2,5171,17578,sciplex3,,False,PCI-34051,pass,
replicate,2,3668,17578,sciplex3,,False,PD173074,pass,
replicate,2,4213,17578,sciplex3,,False,PD98059,pass,
replicate,2,3783,17578,sciplex3,,False,PF-3845,pass,
replicate,2,3417,17578,sciplex3,,False,PF-573228,pass,
replicate,2,5948,17578,sciplex3,,False,PFI-1 (PF-6405761),pass,
replicate,2,4250,17578,sciplex3,,False,PHA-680632,pass,
replicate,2,4055,17578,sciplex3,,False,PJ34,pass,
replicate,2,3483,17578,sciplex3,,False,Panobinostat (LBH589),pass,
replicate,2,1822,17578,sciplex3,,False,"Patupilone (EPO906, Epothilone B)",pass,
replicate,2,3337,17578,sciplex3,,False,Pelitinib (EKB-569),pass,
replicate,2,3282,17578,sciplex3,,False,Pirarubicin,pass,
replicate,2,4364,17578,sciplex3,,False,Pracinostat (SB939),pass,
replicate,2,3510,17578,sciplex3,,False,Prednisone ,pass,
replicate,2,3893,17578,sciplex3,,False,Quercetin,pass,
replicate,2,3025,17578,sciplex3,,False,Quisinostat (JNJ-26481585) 2HCl,pass,
replicate,2,4244,17578,sciplex3,,False,RG108,pass,
replicate,2,3007,17578,sciplex3,,False,Raltitrexed,pass,
replicate,2,3829,17578,sciplex3,,False,Ramelteon,pass,
replicate,2,3384,17578,sciplex3,,False,Regorafenib (BAY 73-4506),pass,
replicate,2,3772,17578,sciplex3,,False,Resminostat,pass,
replicate,2,5942,17578,sciplex3,,False,Resveratrol,pass,
replicate,2,2445,17578,sciplex3,,False,Rigosertib (ON-01910),pass,
replicate,2,3591,17578,sciplex3,,False,"Roscovitine (Seliciclib,CYC202)",pass,
replicate,2,5897,17578,sciplex3,,False,Roxadustat (FG-4592),pass,
replicate,2,5296,17578,sciplex3,,False,"Rucaparib (AG-014699,PF-01367338) phosphate",pass,
replicate,2,6143,17578,sciplex3,,False,Ruxolitinib (INCB018424),pass,
replicate,2,4197,17578,sciplex3,,False,S-Ruxolitinib (INCB018424),pass,
replicate,2,3770,17578,sciplex3,,False,S3I-201,pass,
replicate,2,3778,17578,sciplex3,,False,SB431542,pass,
replicate,2,3589,17578,sciplex3,,False,SGI-1776 free base,pass,
replicate,2,3654,17578,sciplex3,,False,SL-327,pass,
replicate,2,2527,17578,sciplex3,,False,SNS-314,pass,
replicate,2,3512,17578,sciplex3,,False,SRT1720 HCl,pass,
replicate,2,5942,17578,sciplex3,,False,SRT2104 (GSK2245840),pass,
replicate,2,5828,17578,sciplex3,,False,SRT3025 HCl,pass,
replicate,2,5920,17578,sciplex3,,False,Selisistat (EX 527),pass,
replicate,2,4090,17578,sciplex3,,False,Sirtinol,pass,
replicate,2,4077,17578,sciplex3,,False,Sodium Phenylbutyrate,pass,
replicate,2,3471,17578,sciplex3,,False,Sorafenib Tosylate,pass,
replicate,2,3703,17578,sciplex3,,False,Streptozotocin (STZ),pass,
replicate,2,2559,17578,sciplex3,,False,TAK-901,pass,
replicate,2,3474,17578,sciplex3,,False,TG101209,pass,
replicate,2,3900,17578,sciplex3,,False,TGX-221,pass,
replicate,2,5701,17578,sciplex3,,False,TMP195,pass,
replicate,2,4145,17578,sciplex3,,False,Tacedinaline (CI994),pass,
replicate,2,2488,17578,sciplex3,,False,Tanespimycin (17-AAG),pass,
replicate,2,6036,17578,sciplex3,,False,Tazemetostat (EPZ-6438),pass,
replicate,2,3034,17578,sciplex3,,False,"Temsirolimus (CCI-779, NSC 683864)",pass,
replicate,2,3892,17578,sciplex3,,False,Thalidomide,pass,
replicate,2,3600,17578,sciplex3,,False,Thiotepa,pass,
replicate,2,3603,17578,sciplex3,,False,Tie2 kinase inhibitor,pass,
replicate,2,4139,17578,sciplex3,,False,Tofacitinib (CP-690550) Citrate,pass,
replicate,2,3405,17578,sciplex3,,False,Toremifene Citrate,pass,
replicate,2,4020,17578,sciplex3,,False,"Tozasertib (VX-680, MK-0457)",pass,
replicate,2,3281,17578,sciplex3,,False,Trametinib (GSK1120212),pass,
replicate,2,4291,17578,sciplex3,,False,Tranylcypromine (2-PCPA) HCl,pass,
replicate,2,3965,17578,sciplex3,,False,Triamcinolone Acetonide,pass,
replicate,2,3521,17578,sciplex3,,False,Trichostatin A (TSA),pass,
replicate,2,4225,17578,sciplex3,,False,Tubastatin A HCl,pass,
replicate,2,5022,17578,sciplex3,,False,Tucidinostat (Chidamide),pass,
replicate,2,3807,17578,sciplex3,,False,UNC0379,pass,
replicate,2,4075,17578,sciplex3,,False,UNC0631,pass,
replicate,2,6088,17578,sciplex3,,False,UNC1999,pass,
replicate,2,4003,17578,sciplex3,,False,Valproic acid sodium salt (Sodium valproate),pass,
replicate,2,3469,17578,sciplex3,,False,Vandetanib (ZD6474),pass,
replicate,2,3534,17578,sciplex3,,False,Veliparib (ABT-888),pass,
replicate,2,4151,17578,sciplex3,,False,WHI-P154,pass,
replicate,2,4263,17578,sciplex3,,False,WP1066,pass,
replicate,2,3723,17578,sciplex3,,False,XAV-939,pass,
replicate,2,1007,17578,sciplex3,,False,YM155 (Sepantronium Bromide),pass,
replicate,2,4719,17578,sciplex3,,False,ZM 447439,pass,
replicate,2,4052,17578,sciplex3,,False,Zileuton,pass,
replicate,2,17578,17578,sciplex3,,True,control,control,
